mean_2d,mean_3d,mean_Z,mean_height,adjusted_mean_2d,adjusted_mean_3d,median_2d,median_3d,median_Z,median_height,sd_2d,sd_3d,sd_Z,sd_height,point_fraction,plot_id
1.7074299475168,1.91281431340869,-0.221983232914472,0.708016767085735,4.15272408880441,4.65224947486404,1.17201429172172,1.37693863334573,-0.512,0.418,1.46184548739113,1.41370135915173,0.745536280843189,0.418,0.411159015384615,knp_nkuhlu_full_out_9
1.71532934508661,1.88206467670342,-0.464340510376522,0.465659489623484,4.98251115439787,5.4668266894831,1.19545681645135,1.34361341166274,-0.588,0.342,1.43785328689556,1.36999413958733,0.440070972274159,0.342,0.344270046153846,knp_nkuhlu_full_out_8
1.590783406784,1.77373593848847,-0.319555861109972,0.610444138889896,3.90394277493705,4.35292672288259,1.26043385387604,1.4191902620861,-0.549,0.381,1.09897837178899,1.05514209833962,0.647304247802437,0.381,0.407481230769231,knp_nkuhlu_full_out_7
1.80734352808692,2.18403784109328,0.0939092798298592,1.03390927982986,4.29608107262469,5.19148877078652,1.26251336626588,1.38169352607588,-0.477,0.463,1.38546879128045,1.75646063324361,1.63105547090056,0.463,0.420695861538462,knp_nkuhlu_full_out_6
1.40070911617027,1.57201809983301,-0.488301700928076,0.451698299071928,3.88511101615001,4.36026635847641,1.0799282383566,1.2506134494719,-0.558,0.382,1.04394632804474,0.973043608011887,0.357500022048716,0.382,0.360532584615385,knp_nkuhlu_full_out_5
1.35803130478044,1.52799348177009,-0.266130863664355,0.643869136335598,3.66283563213034,4.12125180840014,1.00664293570263,1.1304384105293,-0.447,0.463,1.12430698657167,1.30975320371578,0.933314893788131,0.463,0.370759553846154,knp_nkuhlu_full_out_4
1.90545662033676,2.30575915621038,0.378094190193317,1.31809419019322,3.16725581506751,3.83263991303135,1.44840222314107,1.89295773856682,-0.172,0.768,1.393596867219,1.42770662530481,1.28024964630707,0.768,0.601611215384615,knp_nkuhlu_full_out_3
1.82765667196858,2.42134488525947,0.636587402976672,1.58658740297659,2.44550858415895,3.23989718251261,1.36628254764525,2.06982704591471,0.413,1.363,1.44069445561791,1.36586016731112,1.38105472264019,1.363,0.747352384615385,knp_nkuhlu_full_out_2
1.62145054330561,1.88006903370147,-0.219254988145435,0.710745011855147,3.67855135800929,4.26527378564036,1.33637307665188,1.60693901564434,-0.596,0.334,1.11417963531165,1.04118716475771,0.836755304442358,0.334,0.440785076923077,knp_nkuhlu_full_out_18
1.76023120324197,1.96223104195275,-0.662135615701135,0.247864384298832,5.30246438642734,5.910962263783,1.21939411184408,1.4362231720732,-0.719,0.191,1.4436189416922,1.35347117576207,0.247713118128035,0.191,0.331964738461538,knp_nkuhlu_full_out_17
1.55777681298505,1.70304028310104,-0.386330577580328,0.533669422419679,5.23855514590554,5.72705304402873,1.15352849986465,1.28986278339985,-0.5,0.42,1.38824124017958,1.35008120338293,0.468968893630845,0.42,0.297367646153846,knp_nkuhlu_full_out_16
1.67323001689943,1.85908097632087,-0.406607297095503,0.513392702904441,4.33517464465635,4.81669622796016,1.26250425741856,1.41504381557604,-0.609,0.311,1.2658546833815,1.21849128858733,0.611135707932519,0.311,0.385966,knp_nkuhlu_full_out_15
1.74261013721968,1.92464031529059,-0.507320913798728,0.412679086201246,4.90736987271687,5.41998562807779,1.13041275647438,1.31074253764803,-0.616,0.304,1.53786773893069,1.46866003445114,0.449556309535442,0.304,0.355100630769231,knp_nkuhlu_full_out_14
1.51123974259582,1.6992007261265,-0.286848801353957,0.653151198646112,3.53722775134507,3.97717171812615,1.16120110230743,1.3179423356126,-0.499,0.441,1.27136996425566,1.22080068695913,0.628592127900451,0.441,0.427238461538462,knp_nkuhlu_full_out_13
1.75032644422133,1.93625519712907,-0.5222115963007,0.427788403699265,4.99281449114482,5.52317714143959,1.1978822980577,1.37206741816866,-0.634,0.316,1.4558602081712,1.38577762015833,0.462155018004715,0.316,0.350569092307692,knp_nkuhlu_full_out_12
1.56036015880856,1.75179825347723,-0.60529977051044,0.33470022948968,4.57335241624948,5.13444971668533,1.15470559018306,1.34563925329191,-0.662,0.278,1.20857524322881,1.12121493510513,0.253287006649691,0.278,0.3411852,knp_nkuhlu_full_out_11
1.88370170182286,2.10847644292484,-0.263025680038569,0.676974319961626,4.64225015834853,5.19619167491863,1.2261260130998,1.55423614679366,-0.581,0.359,1.54792689791052,1.4763433976723,0.782093650739419,0.359,0.405773415384615,knp_nkuhlu_full_out_10
1.97037463558507,2.18963671535907,0.0529959676274135,1.00299596762748,4.72760414007812,5.25368902636367,1.32740724723048,1.43530972267312,-0.408,0.542,1.58094096443448,1.69976814963953,1.13980771675366,0.542,0.4167808,knp_nkuhlu_full_out_1
1.75774774188244,2.04895361114228,0.30558673496429,1.2455867349641,3.99350877708351,4.65511292375248,1.24600361155175,1.32111165311642,-0.237,0.703,1.40537711392365,1.69437331816674,1.3823771802208,0.703,0.440151215384615,knp_nkuhlu_full_in_9
1.52508185079872,1.67310754070896,-0.195318792757952,0.734681207241993,3.62124362674931,3.97272449048257,1.08236500312972,1.20860498095945,-0.371,0.559,1.22320219617017,1.22223541231281,0.657951796590024,0.559,0.421148646153846,knp_nkuhlu_full_in_8
1.51368775642482,1.66456098133956,-0.337724876063209,0.612275123936821,4.11942422876908,4.5300180355488,1.09364756663196,1.23778673445792,-0.455,0.495,1.25483796353498,1.22736569539108,0.545218117392443,0.495,0.367451292307692,knp_nkuhlu_full_in_7
1.35612716562496,1.49249794988062,-0.223439084531254,0.736560915468766,3.6469578442527,4.01369225823287,0.966008281538,1.10192331856622,-0.371,0.589,1.18970895243945,1.18105109579237,0.563931316670409,0.589,0.371851615384615,knp_nkuhlu_full_in_6
1.34132577155133,1.44498615912917,-0.0147341192445702,0.945265880755376,5.14051031020509,5.53777941693926,0.911010428041304,1.01053154329788,-0.101,0.859,1.30294928673394,1.30040486431509,0.531026425641324,0.859,0.260932415384615,knp_nkuhlu_full_in_5
1.80123664711475,2.73703228500077,1.29100408426516,2.25100408426528,3.01762171571386,4.58536532279542,1.31668713064266,2.25866177193488,0.531,1.491,1.51384130004442,1.94474554843562,2.01755311146699,1.491,0.596906046153846,knp_nkuhlu_full_in_4
1.49619699009208,1.82967447166664,0.357456545756389,1.28745654575634,2.46382261039368,3.01296778619702,1.06920016835016,1.40846618702758,0.052,0.982,1.17424689919787,1.21299618448778,1.03625867676095,0.982,0.607266523076923,knp_nkuhlu_full_in_3
1.3382757572391,2.48885743405878,1.26636157012791,2.17636157012907,2.74172899278631,5.09892863930251,0.994193140189571,1.24367720892521,-0.018,0.892,1.04812409063266,2.38453362701776,2.71793934729476,0.892,0.4881138,knp_nkuhlu_full_in_2
1.23251142570135,1.52296814015488,0.306117819866892,1.24611781986694,2.80638692083219,3.46774705714608,0.928724393994257,1.13901712015228,-0.012,0.928,1.02981225850574,1.08175833808023,0.903508306987029,0.928,0.439180861538462,knp_nkuhlu_full_in_18
1.48982298884488,1.87463991602847,0.564638032034581,1.47463803203468,2.57267109936634,3.23718453118,1.14149945247468,1.31171414568876,0.217,1.127,1.20939230486,1.43392250823457,1.25275305145746,1.127,0.579095784615385,knp_nkuhlu_full_in_17
1.97600208326082,2.31933744354726,0.322836371618431,1.28283637161828,4.11846636772501,4.83406031682503,1.57896960072067,1.76284542714329,-0.334,0.626,1.4612030516118,1.63832780278386,1.38546825890775,0.626,0.479790753846154,knp_nkuhlu_full_in_16
1.67560566508128,2.0405808627739,0.447402346697998,1.37740234669786,3.30443035708514,4.02419106688206,1.14641004880453,1.34622583543772,-0.08,0.85,1.45243787828469,1.65632750641764,1.33790586596156,0.85,0.507078523076923,knp_nkuhlu_full_in_15
1.9302755969328,2.11380373227477,-0.426155041233343,0.483844958766631,5.10369428678691,5.58894701302861,1.35250767095711,1.50451686597392,-0.651,0.259,1.56557411060119,1.5143196388626,0.634614776830117,0.259,0.378211446153846,knp_nkuhlu_full_in_14
1.68476787671883,2.57060368457146,0.880182063169922,1.80018206316991,3.11238619251961,4.74885088020674,1.21901640678048,1.51308757182127,-0.288,0.632,1.33926763111286,2.10132298976155,2.36997060004108,0.632,0.541310676923077,knp_nkuhlu_full_in_13
1.58175077401106,1.80435766144019,-0.100221150283703,0.809778849716601,3.43547625852267,3.91896625537415,1.1723293052722,1.31557515938847,-0.418,0.492,1.19603855004433,1.3306515385335,1.04108218168463,0.492,0.460416738461538,knp_nkuhlu_full_in_12
1.68257042156602,1.88772049933395,-0.029450673793472,0.900549326206519,3.91490239532748,4.39223310348756,1.27660800561488,1.40736420304056,-0.365,0.565,1.29031215290075,1.44559051575912,1.07536255811836,0.565,0.429786046153846,knp_nkuhlu_full_in_11
1.65612455499513,1.81326864945741,-0.203992370369052,0.746007629631066,3.90769416899583,4.27848213888027,1.22662015310364,1.35158055623777,-0.421,0.529,1.36794790037436,1.36440212136802,0.702775551091028,0.529,0.4238112,knp_nkuhlu_full_in_10
1.42232990074808,1.71024002594774,0.14549218151555,1.09549218151556,2.42614182630033,2.91724504827075,1.15472810652551,1.39786766183355,-0.13,0.82,1.06299311481943,1.04231530180515,0.914984958480411,0.82,0.586251753846154,knp_nkuhlu_full_in_1
1.30298337030815,1.44951950070318,-0.245583696978052,0.67441630302186,3.2707253684447,3.63855772148799,1.03316262030718,1.19510710817064,-0.323,0.597,0.980777301837888,0.968306738842444,0.564556113545618,0.597,0.398377492307692,addo_n3_full_out_5
1.92980442351499,2.10529562331967,-0.352409517525517,0.607590482474404,4.82824291916069,5.26731028397097,1.36320211267442,1.47441140798625,-0.59,0.37,1.50803503362303,1.45371723796076,0.650427742566207,0.37,0.399690830769231,addo_n3_full_out_4
1.52855256664463,1.68925040646772,-0.265100880666399,0.654899119333644,4.13274943502632,4.5672283801611,1.12667519720636,1.30875589778996,-0.41,0.51,1.21764792240622,1.21986983920162,0.672481590873226,0.51,0.369863353846154,addo_n3_full_out_3
2.0324029200429,2.23014284592195,-0.25686840778768,0.663131592212427,4.37984005357373,4.8059707381023,1.51833214416345,1.66862398400598,-0.515,0.405,1.51172744202964,1.4755304472363,0.817780149175572,0.405,0.464035876923077,addo_n3_full_out_2
1.40852279182711,1.6081640236712,-0.0453560749756383,0.904643925024483,2.85144737499672,3.25560588047926,1.01200074110642,1.24008064253902,-0.23,0.72,1.06058483128384,1.04813500501956,0.757591394807435,0.72,0.493967661538462,addo_n3_full_out_1
1.62806585720888,1.81231930956923,-0.198881515246989,0.751118484752856,3.54346662579479,3.94449214711227,1.3086393697272,1.50520463725036,-0.391,0.559,1.15368342268943,1.11545695990315,0.712465996956545,0.559,0.459455676923077,addo_n3_full_out_0
1.09047355364429,1.35162700776842,0.0724643531952543,0.992464353195532,1.7748178800234,2.19986241068661,0.890815356850116,1.16233256858784,0.097,1.017,0.755290821722307,0.682239580963513,0.726290954613933,1.017,0.614414338461539,addo_n3_full_in_5
1.1104159228833,1.363094619338,0.0153730943913223,0.965373094391266,1.71166403932158,2.10115866859628,0.929139386744529,1.17363367368187,0.062,1.012,0.784417584777001,0.713058044192543,0.719658203128189,1.012,0.648734738461539,addo_n3_full_in_4
1.55907978399228,1.85348915826152,0.182589070959558,1.10258907095962,2.54693969219027,3.0278919364424,1.16320634454941,1.50851184947285,0.01,0.93,1.19057137018842,1.13070319356466,0.912350298377164,0.93,0.612138476923077,addo_n3_full_in_3
1.1806786594194,1.44968705454869,0.0841942662229314,1.04419426622327,2.05339550543628,2.52124560594944,0.941221015489986,1.22884539304178,0.029,0.989,0.923125533562733,0.877294500775775,0.786121297228887,0.989,0.574988430769231,addo_n3_full_in_2
1.30727862294919,1.529099522183,0.0461594067747496,0.946159406775189,2.85953944529851,3.34475017238872,0.893766188664575,1.08037447211603,-0.11,0.79,1.11075944086564,1.17121857790706,0.87464490094607,0.79,0.457164046153846,addo_n3_full_in_1
1.19234886895288,1.44619296819891,0.0227394898372008,0.922739489835655,2.76936035780535,3.35894097789023,0.942753414207554,1.20801407276571,-0.071,0.829,0.848510630509903,0.797687222951324,0.765242334857546,0.829,0.430550276923077,addo_n3_full_in_0
2.07815671376232,2.27563816529789,-0.191376493348641,0.748623506651204,4.14122852478904,4.53475795151607,1.62031354990323,1.78003258397143,-0.547,0.393,1.5087211134431,1.47691985847635,0.853359048501071,0.393,0.501821307692308,addo_n2_full_out_5
1.72354558478823,2.01010402313957,0.21897071574325,1.12897071574288,3.67706089372905,4.28841277019204,1.19730781338802,1.41021771368821,-0.041,0.869,1.383351429579,1.41257209381724,1.05055195144826,0.869,0.468729138461539,addo_n2_full_out_4
1.73317217061421,2.16508529752799,0.302282693881799,1.24228269388193,2.80369471789111,3.50238615377243,1.34180214636883,1.74214293328647,-0.072,0.868,1.34429940379313,1.28980902838177,1.20366117651455,0.868,0.618174353846154,addo_n2_full_out_3
1.51463733095684,1.86105016688032,0.159063759349577,1.07906375934941,2.46022260061914,3.02290032594968,1.18675903198585,1.60390274019343,-0.027,0.893,1.1226375298172,1.0081485249643,0.94875110192078,0.893,0.615650523076923,addo_n2_full_out_2
1.64715474902738,1.83110516394532,-0.232165778919576,0.717834221080177,3.32470549012494,3.69600087372479,1.22633315212466,1.40577736501908,-0.43,0.52,1.26411744327166,1.23197547167923,0.711123811941954,0.52,0.495428769230769,addo_n2_full_out_1
1.60459527683426,1.82873902223591,-0.00129735884294796,0.918702641157222,3.07177340013018,3.50086527449287,1.29051307626076,1.47331293349376,-0.252,0.668,1.04415251540228,1.0682440344183,0.905786724450527,0.668,0.522367723076923,addo_n2_full_out_0
1.1592409018526,1.36760666328865,-0.216467952977999,0.723532047021839,2.85608842495355,3.36945112501277,0.847004722537012,1.12053335514834,-0.333,0.607,0.911912695934138,0.857469839082036,0.619128355339181,0.607,0.405884107692308,addo_n2_full_in_5
1.21707270657518,1.42689092158168,-0.0981300107064879,0.811869989293547,3.05261945165438,3.57887820429914,0.922142071483565,1.16246892431583,-0.212,0.698,0.927229179074296,0.895620692537365,0.698215386115231,0.698,0.398697815384615,addo_n2_full_in_4
1.10132098927125,1.32831574222106,0.0216423495170717,0.971642349516816,2.31246073903948,2.78908513762807,0.815965685553014,1.07030322806203,-0.007,0.943,0.892869912969988,0.850685598585966,0.691010652802543,0.943,0.476255,addo_n2_full_in_3
1.6193147864949,2.10685261812462,0.465469558102142,1.43546955810347,2.25009508958245,2.92754612633255,1.26577446648287,1.79372210779706,0.475,1.445,1.20164159741119,1.12398747328457,1.19138197605479,1.445,0.719665046153846,addo_n2_full_in_2
1.30548456601534,1.58530070808963,0.0498509037748631,0.979850903774901,2.02019581164638,2.45320238481095,0.991286537788141,1.29530112329141,0.098,1.028,1.04347292522941,0.967361156170447,0.808303872526942,1.028,0.646216846153846,addo_n2_full_in_1
1.5815997641411,1.93447649363944,0.160590380993305,1.12059038099334,2.48323955970902,3.03728456797119,1.1794617416432,1.55137003967461,0.058,1.018,1.20854244042126,1.15648914536574,1.04491366267106,1.018,0.636909861538462,addo_n2_full_in_0
1.64816500844253,1.82679431903108,-0.128083856945702,0.801916143054444,3.72373635043374,4.12731757784983,1.23374956940215,1.41783743779034,-0.301,0.629,1.19994728388034,1.18998959639631,0.761922496728951,0.629,0.442610553846154,addo_n1_full_out_5
1.89362611084104,2.19187927526565,0.073889211841493,1.04388921184128,3.25769815120074,3.77079774186084,1.51565860272028,1.80238980245673,-0.249,0.721,1.24887298237524,1.22824072447599,1.07793639761911,0.721,0.581277338461539,addo_n1_full_out_4
1.4104294507382,1.66802065988287,0.0726521465443622,1.03265214654441,2.18216031688275,2.58069518459922,1.14407386125197,1.37169457241764,-0.014,0.946,1.0289545722909,0.949199704029697,0.793685036362674,0.946,0.646345476923077,addo_n1_full_out_3
1.63974337528225,2.03909676864675,0.190319583686879,1.16031958368794,2.59253614608046,3.22393867099029,1.13931295086118,1.53348981085624,-0.115,0.855,1.43519569169077,1.33509871213095,1.07500589938785,0.855,0.632486215384615,addo_n1_full_out_2
1.54420189800051,1.72681546741142,-0.202668764259931,0.737331235740041,3.70820464418999,4.14672792735552,1.31963669242712,1.45620190907717,-0.368,0.572,0.983825934555804,0.964438952189905,0.720060117113294,0.572,0.416428446153846,addo_n1_full_out_1
1.83901065895831,2.01541432853675,-0.391161596951488,0.518838403048647,4.53130270406115,4.9659594696831,1.21184858790197,1.44756001602697,-0.531,0.379,1.45096870724675,1.39864016919786,0.614663705154676,0.379,0.405845907692308,addo_n1_full_out_0
1.61011072063722,2.01961698077737,0.323643577049391,1.25364357704954,2.13598182120613,2.67923509945478,1.27053768145616,1.68171638512563,0.366,1.296,1.20115549888793,1.06285743533161,1.03370328185009,1.296,0.753803569230769,addo_n1_full_in_5
1.53753274543023,2.01192933911265,0.460069295340713,1.38006929534067,2.06358518168052,2.70029212914057,1.21221491493877,1.68895559444291,0.279,1.199,1.18625144892028,1.14614714168273,1.17415917426962,1.199,0.7450784,addo_n1_full_in_4
1.62375925292024,2.04638034430104,0.322133377947378,1.25213337794752,2.43749199204228,3.07190594476109,1.29977267243161,1.76990056217857,0.259,1.189,1.24199911576146,1.14902130798971,1.10679568349791,1.189,0.666159830769231,addo_n1_full_in_3
1.68137278794885,1.98543998667372,0.148316328117717,1.09831632811811,2.55160365102229,3.01304740697184,1.35420308668973,1.61919146489845,0.03,0.98,1.28197027264659,1.22345971235557,0.972813275393313,0.98,0.658947476923077,addo_n1_full_in_2
1.9280930980103,2.2723078807687,0.389657498529343,1.34965749852944,3.22497046653485,3.80071160148632,1.55401576568579,1.93416493608999,0.003,0.963,1.31466505938337,1.33552558942145,1.16159009946558,0.963,0.5978638,addo_n1_full_in_1
1.35324858387786,1.67393004276827,0.126819866016189,1.06681986601621,2.22939967036597,2.75770403902386,1.08786488131569,1.41291754890369,0.203,1.143,1.01647810698576,0.946563366305219,0.904119056622848,1.143,0.607001338461538,addo_n1_full_in_0
1.86940003155989,2.05442938097146,-0.463270222935971,0.496729777063958,4.53201864916796,4.98058848334996,1.24178299231387,1.43932831556945,-0.757,0.203,1.46893046964891,1.3975703560289,0.55394087988881,0.203,0.412487276923077,addo_jack_out_9
1.95713802381039,2.15628266640764,-0.12689980849284,0.793100191507512,3.80009205093342,4.18676277323968,1.45618628615975,1.62825474051205,-0.451,0.469,1.36125632416211,1.32478877613867,0.839707494985027,0.469,0.515023846153846,addo_jack_out_8
1.7097296313937,1.90187033745798,-0.22469526727199,0.725304732727964,3.35891812254662,3.73639587565319,1.27966440913233,1.48750596637459,-0.425,0.525,1.28997361351548,1.2347660699008,0.709973765823829,0.525,0.509012,addo_jack_out_7
1.80092519210477,2.00350221671212,-0.153041067717247,0.806958932283084,3.50110307308349,3.89492456355861,1.44289708572718,1.64598602667216,-0.396,0.564,1.22458926210138,1.17416732226569,0.791402602074914,0.564,0.514387938461538,addo_jack_out_6
2.14410677883413,2.32741653244727,-0.30603198585944,0.633968014140521,5.4801477074855,5.94867126048181,1.61145027847588,1.76614297269502,-0.565,0.375,1.63653224805493,1.59554612054686,0.770420607533407,0.375,0.391249815384615,addo_jack_out_5
1.62775016574102,1.80979733577029,-0.182486005313123,0.767513994686754,3.64807218558188,4.05607166328142,1.24491164345105,1.38848658617931,-0.4,0.55,1.14881362972898,1.11546656764258,0.719018484090647,0.55,0.446194615384615,addo_jack_out_4
1.90968383791728,2.08928585297509,-0.33380977653024,0.606190223469633,4.38859490111187,4.80133363401738,1.55005451517035,1.6661890649023,-0.607,0.333,1.33251247399806,1.27791174886564,0.68136848599726,0.333,0.435146984615385,addo_jack_out_3
1.3880731704017,1.53714595544812,-0.342893527313801,0.587106472686247,3.36962552430022,3.73150807644666,0.912315734819914,1.0934372409974,-0.461,0.469,1.19501874412048,1.14885083628436,0.45856629621103,0.469,0.411936923076923,addo_jack_out_2
1.34683584198168,1.71978945862789,0.186402699843254,1.13640269984267,2.51331280012232,3.2092766803155,0.995008040168521,1.36792105035342,-0.041,0.909,1.20121610473388,1.1226722880645,0.962515453493747,0.909,0.535880707692308,addo_jack_out_18
1.68533321821295,1.85963224441518,-0.149880573718255,0.800119426281542,3.6805146999416,4.06115760259742,1.14099255037007,1.28838852835626,-0.324,0.626,1.39510740466428,1.38488008158904,0.752986076575243,0.626,0.457906938461538,addo_jack_out_17
1.49447103419085,1.78008445703115,0.0713629358674893,1.0113629358672,2.30332259220749,2.74351837681295,1.05532743733876,1.38094532838922,-0.039,0.901,1.24389412394874,1.13285558729346,0.816243557789107,0.901,0.648832707692308,addo_jack_out_16
1.55913258356763,1.78270916585362,-0.231796100533366,0.72820389946614,3.58104960696418,4.09456516077912,1.16264525974177,1.38867310768229,-0.498,0.462,1.24271634537144,1.18396102938591,0.742191318466518,0.462,0.435384246153846,addo_jack_out_15
1.60560767416004,1.80574470504868,-0.211258243843194,0.708741756156435,3.24852824359011,3.65345331208178,1.20176079150553,1.34637401935718,-0.417,0.503,1.22424709923901,1.14139555051845,0.664914094833608,0.503,0.494256953846154,addo_jack_out_14
1.59391799184986,1.79709214050725,-0.175793041370119,0.744206958630096,3.01684861589209,3.40140142996173,1.21431873904671,1.38447282385751,-0.382,0.538,1.26081068550088,1.18795030096536,0.692563899865341,0.538,0.528338738461538,addo_jack_out_13
2.07238599439903,2.26506084001403,-0.428183661803971,0.521816338196208,5.01033140531276,5.4761542938131,1.34164712201085,1.49234580443006,-0.738,0.212,1.67532212522734,1.60780054661651,0.656272846938756,0.212,0.413622538461538,addo_jack_out_12
1.31731194438383,1.53815920476737,-0.283126105594438,0.686873894405595,2.82019330225764,3.29299852292763,0.926665527577238,1.12996017628941,-0.507,0.463,1.18167584653425,1.13367788119862,0.662819989813565,0.463,0.467099876923077,addo_jack_out_11
1.94551405019739,2.08668820107253,-0.377440785218657,0.562559214781342,5.81383456499182,6.23570926590083,1.47660404306614,1.62960179184978,-0.486,0.454,1.39317523152532,1.34156109886645,0.534443784240096,0.454,0.334635261538462,addo_jack_out_10
1.2460342127653,1.4293358801818,-0.104226517040802,0.81577348295917,2.95055003823677,3.38459971060036,0.879761899606933,1.05206606256451,-0.163,0.757,1.03470664447614,0.978655246408327,0.605545126981468,0.757,0.422305738461538,addo_jack_out_1
1.49566164959887,1.89861015760116,0.276249791160131,1.24624979116014,2.02736120421815,2.57355570792861,1.14101095524977,1.58493059784963,0.279,1.249,1.1228776350644,1.01133946893298,1.02633141742285,1.249,0.737738123076923,addo_jack_in_9
1.44886418307256,1.68955474291437,-0.0338399136960443,0.896160086303907,2.5329643530812,2.95374955525907,1.08693008054796,1.39972640183716,-0.172,0.758,1.10807168928287,1.05012956678651,0.793216192026253,0.758,0.572003384615385,addo_jack_in_8
1.43832524966142,1.83810942950372,0.289369303369903,1.2093693033696,2.27026584510367,2.90128888326726,1.12582147785517,1.54950459825067,0.197,1.117,1.10147287430754,0.99446012748508,1.00091989658689,1.117,0.633549261538462,addo_jack_in_7
1.46030707522093,1.8197368036321,0.23400000402789,1.19400000402782,2.16003371331981,2.69168924256531,1.09165012710117,1.55305972196821,0.249,1.209,1.13788005899928,1.01966683667622,0.932276103631459,1.209,0.676057538461539,addo_jack_in_6
1.45520858158296,1.69733045749606,0.0865107333428333,1.02651073334279,2.55832331232519,2.98398465559366,1.09247288295866,1.3049302663361,-0.003,0.937,1.12962145833857,1.07405820746885,0.795846073913973,0.937,0.5688134,addo_jack_in_5
1.35382621112125,1.59986236766608,-0.0203881958545361,0.949611804145745,2.1633151395739,2.55646289957713,1.04769556646957,1.29441415319827,-0.015,0.955,1.06497178822696,0.977008572079276,0.739377687709664,0.955,0.625810907692308,addo_jack_in_4
1.19482056682055,1.37627909168005,-0.265788211319147,0.644211788680873,2.83046281156662,3.26032786471288,0.948393378298267,1.14372243136174,-0.373,0.537,0.768961180294709,0.731244151881191,0.582512922867883,0.537,0.422129046153846,addo_jack_in_3
1.31777184218954,1.59110066316382,0.0991370556293437,1.03913705562932,1.85679234760541,2.24192340513491,1.08580891504905,1.37691466692748,0.142,1.082,0.923410437259486,0.822408160599013,0.780332557589601,1.082,0.7097034,addo_jack_in_2
1.52692875671723,1.87904045200464,0.262961520073691,1.21296152007364,2.31034983027827,2.84311941226925,1.06694376609079,1.46908815256267,0.095,1.045,1.23602128248563,1.16399737913905,0.978403876396432,1.045,0.660908030769231,addo_jack_in_18
1.33869088347505,1.62200481828585,0.10550188896934,1.0255018889693,1.91076158419527,2.31514574007927,1.09018989171612,1.39973926143407,0.157,1.077,0.979016108362585,0.881197728991215,0.803562452948239,1.077,0.700605923076923,addo_jack_in_17
1.18903347693079,1.5898443724359,0.315622783708195,1.22562278370826,1.96072824042987,2.62166946465632,0.913942011289557,1.37038717156868,0.204,1.114,0.926643630012608,0.883827180372174,0.967816548289044,1.114,0.606424415384615,addo_jack_in_16
1.17172920858437,1.33957617288374,-0.150647518302435,0.799352481697205,2.55825957294145,2.92472317226299,0.899315851077918,1.07225370132259,-0.216,0.734,0.870490897512497,0.878360029824072,0.64232566714467,0.734,0.458018107692308,addo_jack_in_15
1.22327515458272,1.44737863788406,-0.0390000471381547,0.880999952861891,1.84634913201929,2.1845995005695,0.939745178226523,1.15981205373974,0.066,0.986,0.936070564257655,0.852040909027978,0.668376717989058,0.986,0.662537292307692,addo_jack_in_13
1.21409163085902,1.56635503513088,0.183142279504067,1.15314227950417,1.86972344695154,2.41221557005765,0.921262720400647,1.3344579423871,0.2,1.17,0.937109274221347,0.851749524342198,0.890624497878705,1.17,0.649342892307692,addo_jack_in_12
1.24688820865965,1.47971292000124,0.0305421426922168,0.960542142692171,2.40209723513624,2.8506278985116,0.963527892694342,1.20860415355897,0.033,0.963,0.970713510307815,0.909848478061686,0.720712738174488,0.963,0.519083153846154,addo_jack_in_11
1.27337440921839,1.50039832600384,-0.0142488712719244,0.945751128728083,2.20234578178742,2.59499162253756,1.02477558518926,1.22839244543428,-0.008,0.952,0.953628224385283,0.892847883999297,0.719222003736252,0.952,0.578190046153846,addo_jack_in_10
1.52632614317446,1.8542229202099,0.179761134050918,1.09976113405083,2.13265709021858,2.5908104079296,1.19209437545859,1.54250478119194,0.253,1.173,1.17082070808546,1.04877074982044,0.897360605058021,1.173,0.715692246153846,addo_jack_in_1
